dialogue_id,game,text,speaker,utterance_idx,is_effective,is_positive
14534,commonsense," This is the present state of the game
You put the chicken breast on the stove.

<score>
0
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,2,1
14534,commonsense, examine dining table,assistant,19,0,1
14534,commonsense," This is the present state of the game
The dining table is unstable.

<score>
0
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,2,1
14534,commonsense, put dining table on stable surface,assistant,21,0,1
14534,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,2,1
14534,commonsense, examine dining table,assistant,23,0,1
14534,commonsense," This is the present state of the game
The dining table is unstable.

<score>
0
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,2,1
14534,commonsense, put dining table on stable surface,assistant,25,0,1
14534,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,2,1
14534,commonsense, examine dining table,assistant,27,0,1
14534,commonsense," This is the present state of the game
The dining table is unstable.

<score>
0
</score><moves>
12
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,2,1
14534,commonsense, put dining table on stable surface,assistant,29,0,1
14534,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,2,1
14534,commonsense, examine dining table,assistant,31,0,1
14534,commonsense," This is the present state of the game
The dining table is unstable.

<score>
0
</score><moves>
13
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,2,1
14534,commonsense, put dining table on stable surface,assistant,33,0,1
14534,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,2,1
14534,commonsense, examine dining table,assistant,35,0,1
14534,commonsense," This is the present state of the game
The dining table is unstable.

<score>
0
</score><moves>
14
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,2,1
14534,commonsense, put dining table on stable surface,assistant,37,0,1
15346,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Pantry =-
You arrive in a pantry. An usual one.

You can make out a shelf. I guess it's true what they say, if you're looking for a shelf, go to TextWorld. The shelf is wooden. But the thing is empty. It would have been so cool if there was stuff on the shelf. You see a folding chair. The folding chair is wooden. Looks like someone's already been here and taken everything off it, though. Silly folding chair, silly, empty, good for nothing folding chair.

There is an open plain door leading south.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,2,1
15346,commonsense, go south,assistant,1,0,1
15346,commonsense," This is the present state of the game

-= Kitchen =-
You find yourself in a kitchen. An ordinary one.

You make out an opened fridge nearby. The fridge is empty! What a waste of a day! You see an opened kitchen cupboard. The kitchen cupboard is empty! What a waste of a day! You see an oven. Classic TextWorld. Empty! What kind of nightmare TextWorld is this? You hear a noise behind you and spin around, but you can't see anything other than a dining table. The dining table is massive. On the dining table you see a green bell pepper and a kettle. Now that's what I call TextWorld!

There is an open plain door leading north.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,2,1
15346,commonsense, take green bell pepper,assistant,3,1,1
15346,commonsense," This is the present state of the game
You take the green bell pepper from the dining table.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,2,1
15346,commonsense, go north,assistant,5,0,1
15346,commonsense," This is the present state of the game

-= Pantry =-
You arrive in a pantry. An usual one.

You can make out a shelf. I guess it's true what they say, if you're looking for a shelf, go to TextWorld. The shelf is wooden. But the thing is empty. It would have been so cool if there was stuff on the shelf. You see a folding chair. The folding chair is wooden. Looks like someone's already been here and taken everything off it, though. Silly folding chair, silly, empty, good for nothing folding chair.

There is an open plain door leading south.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,2,1
