dialogue_id,game,text,speaker,utterance_idx,is_positive
961,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be a great idea if you could make an attempt to venture south. And then, travel west. Then, pick-up the coin from the floor of the chamber. Got that? Good!

-= Bathroom =-
You find yourself in a bathroom. A standard one.



You don't like doors? Why not try going south, that entranceway is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
961,coin_collector,go south,assistant,2,3
961,coin_collector," This is the present state of the game

-= Canteen =-
You find yourself in a canteen. A standard one.



You need an unguarded exit? You should try going north. There is an unblocked exit to the west.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
961,coin_collector,go north,assistant,4,2
961,coin_collector," This is the present state of the game

-= Bathroom =-
You find yourself in a bathroom. A standard one.



You don't like doors? Why not try going south, that entranceway is unguarded.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
961,coin_collector,go west,assistant,6,2
961,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
961,coin_collector,pick up coin from floor of the chamber.,assistant,8,2
961,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
961,coin_collector,look around,assistant,10,2
961,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
961,coin_collector,examine room,assistant,12,2
961,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
961,coin_collector,inventory,assistant,14,2
961,coin_collector," This is the present state of the game
You are carrying nothing.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
961,coin_collector,go south,assistant,16,3
961,coin_collector," This is the present state of the game

-= Canteen =-
You find yourself in a canteen. A standard one.



You need an unguarded exit? You should try going north. There is an unblocked exit to the west.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,1
961,coin_collector,coin_collector,assistant,18,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
961,coin_collector,"You go south.

                    ________  ________  __   ",assistant,20,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
961,coin_collector,go west,assistant,22,2
961,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
961,coin_collector,"s dimly lit.



There is a coin on the floor.


<score>
0
</",assistant,24,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
961,coin_collector,t specify which room you,assistant,26,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
961,coin_collector,"s nothing much to see here, except for a sink and a toilet.
",assistant,28,2
961,coin_collector," This is the present state of the game
I only understood you as far as wanting to (go) s.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
961,coin_collector,examine room,assistant,30,2
961,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
961,coin_collector,You are not carrying anything.,assistant,32,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,33,0
961,coin_collector,"I already did that. I went south initially, then north, and ",assistant,34,2
961,coin_collector," This is the present state of the game
I only understood you as far as wanting to take inventory.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,35,0
961,coin_collector,coin_collector,assistant,36,2
961,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,37,0
961,coin_collector,go south,assistant,38,2
52245,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to another life changing game of TextWorld! First thing I need you to do is to make an attempt to move south. Then, attempt to go east. Then, pick-up the coin from the floor of the vault. Got that? Good!

-= Lounge =-
You are in a lounge. A typical kind of place. The room is well lit.



You don't like doors? Why not try going south, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
